time,device_id,region,gps_class,balloon_lat,balloon_lon,balloon_alt,lora_sf,gateway_id,gw_lat,gw_lon,rssi,snr,anonymized,has_coords,gc_km,slant_km,elev_gw_deg,depr_balloon_deg,azimuth_deg,phase
2026-05-28 09:18:39.689468+00:00,stratolink-3-eu,EU,STALE,40.5546212,-6.6065457,10016.0,7.0,mitigasmart-cc,,,-118,-4.5,False,False,,,,,,float
2026-05-28 09:18:39.689468+00:00,stratolink-3-eu,EU,STALE,40.5546212,-6.6065457,10016.0,7.0,tef-mls-01,40.108033,-6.632828,-118,-2.0,False,True,49.70835874177939,50.74557338515633,11.159997996662439,11.607035389300211,182.5772617989631,float
2026-05-28 09:18:39.689468+00:00,stratolink-3-eu,EU,STALE,40.5546212,-6.6065457,10016.0,7.0,sg50-eui-c0ba1ffffe004945,,,-119,-6.0,False,False,,,,,,float
2026-05-28 09:18:39.689468+00:00,stratolink-3-eu,EU,STALE,40.5546212,-6.6065457,10016.0,7.0,ext-sg50-022,,,-120,-6.5,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-105,2.0,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-107,4.8,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,mjv-casas,,,-110,-1.0,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,cicytex-icmc-002,,,-110,-7.8,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,jfmateos-rak7250-rioseco,39.9775352459947,-6.04510360141884,-111,-5.0,False,True,79.08213213871244,79.77410876714855,6.851971712150553,7.56317343054187,155.5889449274605,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,adismonta-rak7289-alcuescar,,,-112,-6.2,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-112,4.8,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,ext-sg50-029,,,-112,4.2,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-7,,,-113,-0.8,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-113,1.2,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,niharramikrotik,40.589325292876616,-4.838257133960725,-116,-8.25,False,True,134.31778160937742,134.7928799760389,3.654187665070918,4.862134827187417,91.2124281497683,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962541751597406,-5.675446072867432,-116,-4.0,True,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,59.19070782295381,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,-116,-0.5,False,True,126.71486734239434,127.20665440104555,3.9428580999060583,5.0824307057827465,185.84688660018682,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,ext-sg50-024,,,-116,2.0,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,eui-fcc23dfffe2de1ed,,,-117,-3.75,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,ext-sg50-028,,,-117,-2.2,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,mitigasmart-cc,,,-118,-7.0,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,ext-sg50-022,,,-119,-3.5,False,False,,,,,,float
2026-05-28 09:22:25.132759+00:00,stratolink-3-eu,EU,FRESH,40.6257961,-6.428663,10009.0,7.0,sg50-eui-c0ba1ffffe004945,,,-119,-5.5,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-103,4.5,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,d401c3ffff6d00a4,,,-108,-1.0,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-108,0.2,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cicytex-ic003,,,-109,-6.2,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-7,,,-109,-1.8,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962541751597406,-5.675446072867432,-112,-2.5,True,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,59.19070782295381,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,jfmateos-rak7250-rioseco,39.9775352459947,-6.04510360141884,-112,-3.75,False,True,79.08213213871244,79.77410876714855,6.851971712150553,7.56317343054187,155.5889449274605,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mjv-casas,,,-113,-2.5,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-16,,,-113,-7.5,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-5,,,-113,-6.2,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-113,3.0,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,quintaleda,41.0044688820461,-7.01952618357344,-114,-6.5,False,True,65.15676802509473,65.97133518614953,8.433366995226642,9.019335078420648,310.4508764247794,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-114,-0.8,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,niharramikrotik,40.589325292876616,-4.838257133960725,-115,-7.25,False,True,134.31778160937742,134.7928799760389,3.654187665070918,4.862134827187417,91.2124281497683,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-022,,,-117,-3.5,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,qtaseixoa1,41.168191098992914,-7.5545961859461395,-118,-7.25,False,True,112.21895087634549,112.75074703753846,4.588107352363229,5.59731522955185,302.87712215438415,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-024,,,-118,-2.5,False,False,,,,,,float
2026-05-28 09:27:33.324738+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-011,,,-119,-8.8,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-104,2.0,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-107,-6.5,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cicytex-ic003,,,-110,-9.0,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962541751597406,-5.675446072867432,-111,-1.25,True,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,59.19070782295381,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,lora-more,41.81858911263017,-6.7508557295156235,-113,-4.8,False,True,135.34213528228818,135.8151719294709,3.617467950903412,4.834627334196793,348.6214371376065,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,jfmateos-rak7250-rioseco,39.9775352459947,-6.04510360141884,-113,-7.25,False,True,79.08213213871244,79.77410876714855,6.851971712150553,7.56317343054187,155.5889449274605,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,niharramikrotik,40.589325292876616,-4.838257133960725,-114,-2.5,False,True,134.31778160937742,134.7928799760389,3.654187665070918,4.862134827187417,91.2124281497683,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,-114,-7.5,False,True,126.71486734239434,127.20665440104555,3.9428580999060583,5.0824307057827465,185.84688660018682,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-114,0.2,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,d401c3ffff6d00a4,,,-114,-3.5,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mjv-casas,,,-115,-4.0,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,5031395365454751,42.195765,-6.006521,-115,-7.5,False,True,178.0863879551528,178.50125504881117,2.413301930799312,4.014869082701203,11.26215914003194,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962758045083945,-5.675633842073217,-115,-5.75,True,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,59.1683601017869,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-115,-6.8,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-029,,,-115,-0.8,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,-116,-6.75,False,True,107.17888454101507,107.72775344099033,4.848917346444827,5.8127988807346185,94.20729341885351,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mitigasmart-cc,,,-118,-9.8,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,italr0005,40.954279046747715,-4.142631590366364,-119,-5.75,False,True,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,78.50829551505217,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-022,,,-119,-7.5,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-024,,,-119,-6.2,False,False,,,,,,float
2026-05-28 09:32:41.301462+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-023,,,-119,-7.2,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-104,5.5,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-104,2.2,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-1,,,-111,-6.2,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962541751597406,-5.675446072867432,-112,1.25,True,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,59.19070782295381,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,jfmateos-rak7250-rioseco,39.9775352459947,-6.04510360141884,-113,-4.25,False,True,79.08213213871244,79.77410876714855,6.851971712150553,7.56317343054187,155.5889449274605,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-5,,,-113,-2.2,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-029,,,-113,3.0,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,-114,-2.0,False,True,126.71486734239434,127.20665440104555,3.9428580999060583,5.0824307057827465,185.84688660018682,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-7,,,-115,-5.0,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-115,-1.5,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,gateway-ttn-etsii-usal,40.3852372549182,-5.760759661242656,-115,-8.25,False,True,62.48366445383774,63.32843485539228,8.812600732495897,9.374529050930212,115.12945787025205,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,niharramikrotik,40.589325292876616,-4.838257133960725,-116,-1.0,False,True,134.31778160937742,134.7928799760389,3.654187665070918,4.862134827187417,91.2124281497683,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962758045083945,-5.675633842073217,-117,-7.25,True,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,59.1683601017869,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cdtic-multitech-5,40.0702558044694,-6.65818959474564,-117,-5.5,False,True,64.76329354194009,65.58214248778668,8.487331436132704,9.069760923173625,197.55252652165944,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-117,-5.2,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,sg50-eui-c0ba1ffffe004945,,,-118,-4.0,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,v3-eui-b827ebfffebf1f02,40.13814,-7.50059,-119,-5.5,False,True,105.75302120153279,106.30707519171335,4.926785523119559,5.8778439780386424,239.50121508522003,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,italr0005,40.954279046747715,-4.142631590366364,-119,-4.75,False,True,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,78.50829551505217,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-024,,,-119,-5.0,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-028,,,-119,-9.5,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mitigasmart-cc,,,-119,-9.5,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,sg50-perte-malpica-05,,,-119,-7.5,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-022,,,-120,-7.2,False,False,,,,,,float
2026-05-28 09:37:49.327955+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,eui-7076ff0056081d63,,,-122,-7.0,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-102,4.2,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-109,-6.5,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-111,0.8,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-029,,,-111,4.8,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cicytex-icmc-002,,,-112,-7.8,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,jfmateos-rak7250-rioseco,39.9775352459947,-6.04510360141884,-112,-2.5,False,True,79.08213213871244,79.77410876714855,6.851971712150553,7.56317343054187,155.5889449274605,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,d401c3ffff6d00a4,,,-113,-0.5,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-113,1.8,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mjv-casas,,,-114,-2.2,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,niharramikrotik,40.589325292876616,-4.838257133960725,-114,-6.25,False,True,134.31778160937742,134.7928799760389,3.654187665070918,4.862134827187417,91.2124281497683,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-7,,,-114,-3.2,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-5,,,-115,-4.8,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-024,,,-117,-1.2,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-028,,,-118,-6.5,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mitigasmart-cc,,,-118,-8.5,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,sg50-eui-c0ba1ffffe004945,,,-118,-7.8,False,False,,,,,,float
2026-05-28 09:42:57.275987+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-022,,,-119,-3.8,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-104,4.0,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-108,-1.5,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cicytex-ic003,,,-109,-5.2,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,d401c3ffff6d00a4,,,-111,,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,lora-more,41.81858911263017,-6.7508557295156235,-112,-7.8,False,True,135.34213528228818,135.8151719294709,3.617467950903412,4.834627334196793,348.6214371376065,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-029,,,-112,3.0,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,42.3745405722791,-5.96814936380405,-114,-7.75,True,True,198.196751110667,198.59675771531337,1.9972896961056812,3.7797134390843348,11.00509002757616,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,-114,-6.5,False,True,126.71486734239434,127.20665440104555,3.9428580999060583,5.0824307057827465,185.84688660018682,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962541751597406,-5.675446072867432,-114,-1.0,True,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,59.19070782295381,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-114,-3.5,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,niharramikrotik,40.589325292876616,-4.838257133960725,-115,-6.5,False,True,134.31778160937742,134.7928799760389,3.654187665070918,4.862134827187417,91.2124281497683,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962758045083945,-5.675633842073217,-115,-3.75,True,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,59.1683601017869,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mjv-casas,,,-116,-7.0,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cdtic-multitech-5,40.0702558044694,-6.65818959474564,-116,-2.2,False,True,64.76329354194009,65.58214248778668,8.487331436132704,9.069760923173625,197.55252652165944,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-117,-2.8,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-024,,,-118,-4.8,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-028,,,-118,-8.5,False,False,,,,,,float
2026-05-28 09:48:05.634582+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mitigasmart-cc,,,-118,-9.0,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-9,,,-108,1.8,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-3,,,-109,-0.2,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,cicytex-ic003,,,-111,-6.8,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962758045083945,-5.675633842073217,-113,-2.0,True,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,59.1683601017869,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,jfmateos-rak7250-rioseco,39.9775352459947,-6.04510360141884,-113,-5.75,False,True,79.08213213871244,79.77410876714855,6.851971712150553,7.56317343054187,155.5889449274605,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,packetbroker,40.962541751597406,-5.675446072867432,-113,1.0,True,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,59.19070782295381,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,dlps8-119,,,-113,-9.5,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-015,,,-114,-0.5,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,mtcdtip02-l4e1-15,,,-114,-6.0,False,False,,,,,,float
2026-05-28 09:53:13.598918+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7.0,ext-sg50-029,,,-114,1.0,False,False,,,,,,float
